"","logFC_cac1","logFC_cac2","logFC_cac3","logFC_set7","logFC_ash1"
"CM002237.1.1681201.1681500",-0.383773470413269,-0.935177329736737,-0.407728251634232,-0.16497023782112,-1.89346726783755
"CM002237.1.1681501.1681800",-0.17853645956883,-0.578723983640813,-0.501381778615575,0.418345485142641,-1.81785169587282
"CM002237.1.1681801.1682100",0.375912711395395,-0.188333062101843,0.0868014205133331,0.378059196818521,-1.73453878215599
"CM002237.1.1682101.1682400",-0.958721940537225,-0.349295945538469,0.149594971412768,-0.0825365062959798,-1.40773474792899
"CM002237.1.1683601.1683900",-0.366574706726156,-0.23177618641361,-0.227574729158692,0.131465310863425,0.167894946471017
"CM002237.1.1683901.1684200",-0.0725728224104352,-0.104689053616195,-0.629973598369549,0.168959400447805,-0.492780847578061
"CM002237.1.1684201.1684500",-0.075405198719565,-0.104644889117701,-0.496407693078004,0.190166948578023,-0.85755353215816
"CM002237.1.1686001.1686300",0.279056720391029,0.349768795476436,-0.0124292618356443,0.68936670994073,0.366113304739624
"CM002237.1.1686301.1686600",0.173176218336556,0.242095780274001,-0.53324326303803,0.548541356423435,0.485885756317638
"CM002237.1.4164901.4165200",0.208741943313404,0.300040954032988,0.297786396044048,0.487782296875472,-2.55993722558351
"CM002237.1.4298701.4299000",-0.830278258189926,-0.825515317397839,-1.80384658338272,-0.0720148870029325,-2.1873021685689
"CM002237.1.4447801.4448100",-1.22564818279094,-0.807393925571393,-1.28607740089659,-0.116078066746754,-1.39791028552094
"CM002237.1.4448401.4448700",-0.975087862808095,-0.979519677125827,-2.05115335053276,-0.394736968705212,-1.83079446409099
"CM002237.1.4451701.4452000",0.357804506528346,0.466614068402291,0.476054516770859,0.536332069278668,-0.613504809320577
"CM002237.1.4452001.4452300",0.314825806694249,-0.12595866925168,0.277316168473118,0.52955513198894,-0.0518809055287685
"CM002237.1.4466401.4466700",0.0314501534933136,-0.22612470895053,0.367895780386376,0.295857065514314,0.730329182820002
"CM002237.1.4466701.4467000",-0.149622599164941,-0.0199366408322764,0.607791398851319,0.415941037669211,-0.00475650043926241
"CM002237.1.4467001.4467300",-0.148317240814661,-0.127808356867633,0.364116694501231,0.255254396778693,-0.502323607832292
"CM002238.1.10201.10500",0.287693698106018,-0.0017232166639981,0.824619836672481,0.053588176298287,-0.750869032449641
"CM002238.1.10501.10800",0.16734759721585,-0.0932658311662869,0.0904736531154028,0.294937846788672,-0.897218177232166
"CM002238.1.10801.11100",-0.149634303831456,0.00152233083838586,0.370340047397405,0.151747111502765,-0.259318401272957
"CM002238.1.11101.11400",0.364283229062402,0.332646604342361,0.317882112025393,0.559065860279704,-0.0954571753501683
"CM002238.1.11401.11700",0.826426052211188,0.742831125832822,0.845265402739391,0.992241753865755,-0.318168357337205
"CM002238.1.13501.13800",-0.379389949444471,-0.335786025017948,0.209210410810339,0.386010614617786,-1.23021398632841
"CM002238.1.13801.14100",-0.596986838340525,-0.261341413350085,-0.141712379086213,0.108160196335171,-1.16558987220499
"CM002238.1.29701.30000",0.268776368385015,-0.266182910442953,-0.116098868888848,0.0500591009431204,-1.38911827071132
"CM002238.1.30001.30300",0.296905844992338,0.142168071907545,0.495436144822211,0.487327386854866,-0.695665916046413
"CM002238.1.30301.30600",-0.21280508615768,-0.0938020448252102,0.176384324079394,-0.170026997609592,-0.560098279765924
"CM002238.1.159601.159900",-0.79774996665044,-0.960037880806999,-1.36712289351303,0.116355329099574,-1.61520197112235
"CM002238.1.159901.160200",-0.144835969565511,-0.37246247764188,-0.581667976672683,0.0846730718026778,-1.80421087895135
"CM002238.1.160201.160500",-0.616731941015029,-0.271870085669402,-0.953058397329734,0.287000733456709,-2.01918265096277
"CM002238.1.160501.160800",0.177568414740512,-0.459012401743394,-1.60745735571412,0.214253377062663,-2.04064284928835
"CM002238.1.160801.161100",-0.874603025897471,-0.62708499791695,-1.24630252698026,0.206240671425634,-1.87493890844302
"CM002238.1.161101.161400",-0.71699996585002,-0.391915373167893,-1.24381510428554,0.451739284131105,-2.06350177405783
"CM002238.1.164101.164400",-1.30744120145389,-1.89335182691755,-1.89505910776971,-0.443427004860598,-1.96694732391736
"CM002238.1.164401.164700",-0.718177230014981,-0.582084305463168,-1.50346198955454,0.756437965082813,-1.90301084179741
"CM002238.1.166201.166500",-0.703523610450511,-0.418593334873411,-0.561092111157088,-0.108752629106951,-2.64952823599923
"CM002238.1.166501.166800",-0.267025176776492,-0.137753994187522,-0.403707187872102,0.364544591617813,-2.0623033475048
"CM002238.1.220201.220500",-0.309060761888295,-0.492435532879155,-0.685119551457552,-0.0160529108652139,-2.1494715810301
"CM002238.1.220801.221100",-0.485267153659284,-0.564554682326861,-0.900661389522826,-0.227955346320825,-2.6071593872236
"CM002238.1.221101.221400",-0.255556558154619,-0.347449176819869,-0.428893203326425,0.066036203273812,-1.8547046313127
"CM002238.1.225901.226200",-0.601316420016042,-0.520114975576986,-0.924290137154292,-0.197613143436658,-1.86936228009788
"CM002238.1.226201.226500",-0.599536486336679,-0.724695393698924,-1.1281374906614,-0.388831800844354,-1.57328981412512
"CM002238.1.226501.226800",-0.798786465104701,-1.03595454008398,-0.953651364187196,-0.171025440543479,-1.85790976359556
"CM002238.1.226801.227100",-0.468982078855552,-0.531814579940617,-0.762001877162099,0.439494671182554,-1.66607841341966
