"","logFC_cac1","logFC_cac2","logFC_cac3","logFC_set7","logFC_ash1"
"CM002236.1.247501.247800",-0.26241307569563,-0.631083991145426,-0.480924784732339,0.603804930988026,-1.8091722531492
"CM002236.1.247801.248100",-0.129233176595476,-1.05962128507235,-1.01318227487034,0.0351826280421872,-2.19914589646798
"CM002236.1.248101.248400",0.0965912399221188,-0.115079639964519,-0.265643100312878,0.500129920579205,-1.95321866281703
"CM002236.1.252601.252900",-0.288785095364624,-0.43244956227374,-0.769473906118744,-1.47902969247798,-1.42593012480579
"CM002236.1.257101.257400",-0.662240856695591,-0.788262408240443,-1.07746209573395,-0.300701844728655,-1.36059295909757
"CM002236.1.263401.263700",-0.676376335187138,-0.402981820719555,-1.42607011551773,-0.221653064061465,-1.44115566048349
"CM002236.1.263701.264000",-0.852719243910217,-0.101998333940865,-1.2544314597052,-0.000947995666620415,-1.86317469411285
"CM002236.1.264001.264300",-0.378183141274126,-0.261615222562752,-0.987353661500814,-0.44743686440382,-2.13240711484811
"CM002236.1.290701.291000",-0.493098726995469,-0.546101264475461,-1.93689973896818,-0.0719250987566742,-2.4828390447515
"CM002236.1.291001.291300",0.0545185544077545,-0.0923327977103966,-1.17601563673295,-0.0404287490675631,-2.15176637190842
"CM002236.1.291301.291600",-0.631176332139719,-0.614049187906281,-2.09902562979491,0.207634665956625,-2.04475855372675
"CM002236.1.292201.292500",-0.65775777154021,-0.911043459573636,-2.16604458675119,0.0551436837734377,-1.51341056184592
"CM002236.1.292501.292800",-0.424830128402794,-0.919312718589235,-1.47203157757145,-0.0363682191764633,-1.48350745838618
"CM002236.1.292801.293100",-1.16901610766161,-1.07450576599673,-1.39069207197915,-0.400768442933026,-2.14657996660948
"CM002236.1.297901.298200",-0.922404121952053,-0.657425710901267,-1.45832858130708,-0.230942622798521,-2.09431459083626
"CM002236.1.298201.298500",-0.568838237330038,-0.727568100050295,-1.92053122029685,0.122179886303631,-2.10743201152244
"CM002236.1.301501.301800",-0.354918956192543,-0.618957939501402,-0.927047135973515,-0.0230797658922161,-2.52982994804222
"CM002236.1.301801.302100",-0.682435589707819,-0.314962846172102,-1.0250341916679,0.570934326976776,-1.72139757385728
"CM002236.1.8867701.8868000",-0.832576816903974,-1.00345676188386,-1.16677467004822,-0.0261065361912022,-3.04074451401323
"CM002236.1.8868001.8868300",-0.821411528220335,-0.808874784000255,-1.00840976118248,-0.286973738287405,-1.94030777310117
"CM002236.1.8868301.8868600",-0.363042531457585,-0.342552236217043,-0.462585482246274,0.734678048315488,-2.20024435188687
"CM002236.1.9651901.9652200",-0.659956745865903,-0.765004771504661,-0.548566832959951,-0.246095822664192,-2.57722539568018
"CM002236.1.9689101.9689400",-0.00255722795518311,0.0848862718883482,-1.83419661247502,-0.56077326048907,-0.656507843414386
"CM002237.1.11401.11700",-0.743540532022559,-0.798067058692655,-1.86991858634356,-0.90721203991156,-1.3234616873191
"CM002237.1.36001.36300",-0.134307423001719,-0.507013986078734,-0.990775778756867,-1.1643394244585,-1.75448237825606
"CM002237.1.41701.42000",-0.242632413410664,-0.277372893044643,-0.0585802740134984,-0.19251904453972,-2.10375780668221
"CM002237.1.42001.42300",0.128629555772955,0.0871898724912776,0.324284593231989,0.0652801853572777,-1.40473074591462
"CM002237.1.51001.51300",-0.608338844493912,-0.243890139609739,-1.43293653550864,-0.220045586976693,-2.06889820502065
"CM002237.1.51301.51600",-0.582760055939974,-0.662154678370873,-1.06661731986947,-0.390862045282605,-1.74669784986929
"CM002237.1.51601.51900",0.0390240260572803,-0.200404889514337,-1.75891164908768,-0.201989715669154,-1.51591415659758
"CM002237.1.55501.55800",-0.113023858188222,-0.0794338135883219,-0.270938260459053,-0.185589475394018,-2.18754211709745
"CM002237.1.55801.56100",-0.392489113805621,-0.195368705432913,0.0476727123990704,0.534233026910801,-1.82754598093857
"CM002237.1.69601.69900",-0.556982989306564,-0.729667516289225,-0.775336215532896,0.024612877428426,-1.61766801270557
"CM002237.1.69901.70200",-0.609820376885023,-0.532582543700287,-0.803190316617096,0.546687867352569,-1.76416098903487
"CM002237.1.74701.75000",-0.061363937125038,0.0778524459070321,-0.398254498992362,-0.233422895117865,-1.92745793575557
"CM002237.1.75001.75300",-0.0146690349179752,-0.366119591567919,-1.10879981536587,-1.07234643586717,-1.84331336699861
"CM002237.1.75601.75900",-0.756146137387644,-0.835709815616693,-2.2577048292736,-1.16135117611582,-2.61665189717535
"CM002237.1.75901.76200",-0.366239374053936,-0.527787978579303,-2.65467004964661,-0.672778357288229,-1.08648733627462
"CM002237.1.106201.106500",-0.0836352513685791,-0.109110155593115,-0.446061315617104,0.563817791138055,-1.68926988274525
"CM002237.1.106501.106800",-0.497633680739759,-0.0451181810161155,-0.488084923280264,0.29338763774721,-1.54368704473051
"CM002237.1.148501.148800",-0.396650038420969,-0.682326678617869,-0.421220907319222,0.205276033074755,-2.01221446045746
"CM002237.1.148801.149100",-0.836671566676344,-0.75919705110681,-0.715559177463083,-0.38364789545346,-1.881701486774
"CM002237.1.562501.562800",-0.724585353894705,-1.08113326684053,-0.47609344367468,-0.298770720799869,-1.58598765928677
