"","logFC_WT","logFC_cac1","logFC_cac2","logFC_cac3","logFC_set7"
"CM002238.1.457501.457800",-0.992337728832904,-1.36183078329079,0,-1.12562365942944,0
"CM002238.1.459601.459900",-1.07197938162415,-1.24395270077756,-1.02599256160673,-1.36857921895471,0
"CM002238.1.459901.460200",0,-1.24457735070543,0,-1.16763384573314,0
"CM002238.1.554401.554700",-1.32803545027226,-1.36487610429952,-1.28332998222555,-1.48151292738531,0
"CM002238.1.554701.555000",-1.3307706525995,-2.02009004979531,0,-1.47610084606815,-1.18874413106916
"CM002238.1.4575601.4575900",0,-1.52446826362149,0,-1.16504053772308,0
"CM002238.1.4575901.4576200",0,-1.33955090237654,0,0,0
"CM002238.1.4576201.4576500",0,0,0,0,0
"CM002238.1.4605601.4605900",0,-1.04809126038682,0,0,0
"CM002238.1.4605901.4606200",0,0,0,0,0
"CM002238.1.4627201.4627500",-1.23554702943623,-1.14244278775859,0,-1.55489641098636,0
"CM002238.1.4627501.4627800",-0.95619950207498,-2.0072073936253,0,-1.55710525427329,0
"CM002238.1.4630801.4631100",-1.36226607425318,-1.12491528663446,0,0,0
"CM002238.1.4631101.4631400",0,0,0,0,0
"CM002238.1.4636201.4636500",0,-1.42783326160758,0,0,0
"CM002238.1.4636501.4636800",-1.3677477225194,-1.90856275862926,-1.00651760661292,0,-1.22808548931211
"CM002238.1.4639201.4639500",-1.37257911358565,-1.56267033351883,0,-1.41929938554799,-1.45721988445652
"CM002238.1.4639501.4639800",-1.26336882050564,-1.16286887601484,-1.11861602591402,0,-1.2387246477342
"CM002238.1.4639801.4640100",0,0,0,0,0
"CM002238.1.4645501.4645800",-1.17810040708673,-0.993195194230549,0,-1.08842197920814,0
"CM002238.1.4645801.4646100",-1.46914453593156,-1.3998862951033,0,-1.07747584779541,-1.3408066930591
"CM002238.1.4646101.4646400",0,-1.28230336625443,-1.31173132812069,0,0
"CM002238.1.4647301.4647600",-1.54372417353096,-1.57439086089798,-1.86587628218386,-1.58713679394,-1.45446970754638
"CM002238.1.4647601.4647900",-2.20935629066471,-1.89726180316302,-1.80243708655275,-1.97748057743161,-1.88179239188904
"CM002238.1.4647901.4648200",-1.77508273021444,-1.59322978755622,-1.79455982049267,-1.32094450449756,-2.04794186899916
"CM002238.1.4649401.4649700",-1.69157763767198,-2.03737737176507,-1.42859774831904,-1.52304824440152,0
"CM002238.1.4649701.4650000",-2.31237286995778,-2.23107979460575,-2.14747329694888,-2.14531467490221,-2.02961623981418
"CM002238.1.4652401.4652700",-2.30488100916204,-2.34648731852004,-1.83141490668637,-2.79032617581618,-2.13676411814819
"CM002238.1.4652701.4653000",-2.25227535862776,-2.25594303295828,-1.92679091416056,-2.17699067245702,-1.92263407269707
"CM002238.1.4654801.4655100",-1.34577457868304,-1.72546916492742,-1.53847951080954,-1.36661639522307,-1.49759885765003
"CM002238.1.4655101.4655400",-1.24419236973924,-1.59172941962535,-1.05144734738833,-1.48398461652612,-1.436086842525
"CM002238.1.4655401.4655700",-0.994958355716419,-1.09268251043833,0,0,0
"CM002238.1.4656301.4656600",-2.11855216755514,-1.98348792624122,-1.8439087309123,-2.1043297283839,-2.01063524750237
"CM002238.1.4656601.4656900",-1.5916141731391,-1.82302093562356,-1.48927988226622,-1.3722830980387,0
"CM002238.1.4658701.4659000",-1.40940337320311,-1.92383396592402,0,-1.78320231513148,0
"CM002238.1.4659001.4659300",-1.38847765732005,-1.38067952847778,0,-1.40732264406224,0
"CM002238.1.4672801.4673100",0,0,0,0,0
"CM002238.1.4673101.4673400",-1.04159009390968,0,0,0,0
"CM002238.1.4673401.4673700",0,0,-1.22674557368669,0,0
"CM002238.1.4676401.4676700",-1.40898324573724,-1.85372305419742,-1.45207162885004,-1.36903624319948,-1.64067594922716
"CM002238.1.4676701.4677000",-1.34510914506055,-1.34915793126347,0,-1.28023852937669,0
"CM002238.1.4677001.4677300",0,-1.1106553606907,0,-0.983237176882674,0
"CM002238.1.4677901.4678200",0,-1.7232270274076,-1.16479031428864,-1.71948048466408,0
