"","logFC_WT","logFC_cac1","logFC_cac2","logFC_cac3","logFC_set7"
"CM002236.1.250501.250800",2.50805092973699,0,1.03865540667129,2.27781130576143,0
"CM002236.1.250801.251100",2.43953738805601,0,1.50417354973228,2.39167194571626,0
"CM002236.1.251101.251400",2.77536706823773,0,1.27035400432757,2.17500825510083,0
"CM002236.1.251401.251700",2.48591901154256,1.03907702880604,1.57349861186229,2.05604669383252,0
"CM002236.1.253501.253800",2.02930654760124,0,0,1.44318428456041,0
"CM002236.1.253801.254100",1.7830888216451,0,1.33230619299081,1.62757700992752,0
"CM002236.1.254101.254400",1.68234717988171,0,1.00780206013274,1.34714959206043,0
"CM002236.1.255001.255300",2.35911517388996,1.20320912558081,1.67528647034528,2.3646326617959,0
"CM002236.1.255301.255600",2.93960031926032,1.91028592018375,2.51041345739612,3.13872194544407,0
"CM002236.1.256201.256500",3.57077260189169,2.72747607172096,2.7311886061271,3.71233067191151,0
"CM002236.1.257701.258000",4.32670847748086,3.54102120034608,3.6751258405534,4.14164433330803,0
"CM002236.1.258001.258300",4.05779206921115,3.43565407873339,3.74355288671759,4.40459689497355,0
"CM002236.1.258301.258600",4.05675148277051,3.07863739837965,3.53085620288412,4.56053661085698,0
"CM002236.1.258601.258900",4.12899629663196,3.23464699538958,3.83771424688321,4.08389103532305,0
"CM002236.1.258901.259200",4.38666857265983,3.43692008584619,4.01744239510319,4.53633592070282,0
"CM002236.1.262201.262500",4.65866695130291,3.75639479199029,3.84533323220535,3.58027155017311,0
"CM002236.1.262501.262800",4.24673724228475,3.89495117705026,4.19169520909151,4.03865246369281,0
"CM002236.1.262801.263100",4.33224762413016,4.26053360287568,3.90412551439542,4.24060079616755,0
"CM002236.1.264301.264600",4.42363841570956,3.56936600266042,3.82854822970054,3.92146610798792,0
"CM002236.1.264601.264900",3.99915910555246,3.26174023736842,3.92942626789968,3.30896074316674,0
"CM002236.1.264901.265200",4.09301970119444,3.80769129097956,3.60992265345745,3.55465099460515,0
"CM002236.1.291901.292200",5.17002127496932,4.673221276063,4.84236021286845,4.6108667636502,0
