"","logFC_cac1","logFC_cac2","logFC_cac3","logFC_set7"
"CM002236.1.1139487.1145597",0,0,0,1.36195990663188
"CM002236.1.1146408.1150161",0,0,0,1.60903610238986
"CM002236.1.1149306.1150509",0,0,0,2.29619263127493
"CM002236.1.1153066.1155147",0,0,0,1.69138897384059
"CM002236.1.1156534.1158645",0,0,0,1.59255347378006
"CM002236.1.1159011.1160654",0,0,0,1.11668403771287
"CM002236.1.1163362.1165206",0,0,0,1.20643257777097
"CM002236.1.1165503.1167190",0,0,0,1.56995170921628
"CM002236.1.1166907.1166989",0,0,0,0
"CM002236.1.1167266.1169263",0,0,0,1.35145225659577
"CM002236.1.1169720.1172483",0,0,0,1.42980403814699
"CM002236.1.1172475.1176506",0,0,0,1.50552318755192
"CM002236.1.1177733.1181278",0,0,1.06603877087114,1.77457207540448
"CM002236.1.1187277.1193033",0,0,0,1.13040633506965
"CM002236.1.1193567.1197315",0,0,0,1.55943630285248
"CM002236.1.1197634.1199474",0,0,0,1.57127076960273
"CM002236.1.1199892.1201414",0,0,1.12281732565357,1.7206095570742
"CM002236.1.1201436.1202856",0,0,1.16705569033797,1.75512452119022
"CM002236.1.1203256.1207192",0,0,0,1.32547710242644
"CM002236.1.1232082.1237074",0,0,0,1.21807870417312
"CM002236.1.1235502.1237073",0,0,1.46418398585672,1.6801636725918
"CM002236.1.1238097.1239971",0,0,1.02239701771796,1.36424500409227
"CM002236.1.1240211.1246262",0,0,0,1.26560698551577
"CM002236.1.1246769.1251361",0,0,0,1.10273951089848
"CM002236.1.1253809.1257287",0,0,0,1.4387501311882
"CM002236.1.1257684.1260160",0,0,0,1.45981354083508
"CM002236.1.1260006.1261315",0,0,0,1.63983809150771
"CM002236.1.1261770.1264189",0,0,0,1.48120357028383
"CM002236.1.1264458.1265632",0,0,0,1.57000746157725
"CM002236.1.1266587.1267870",0,0,0,1.62568821143311
"CM002236.1.1268156.1269998",0,0,1.21158419804062,1.60961307288802
"CM002236.1.1270900.1277586",0,0,0,1.24659005119143
"CM002236.1.1277759.1278636",0,0,1.22401056010242,0.924487401094091
"CM002236.1.1280530.1281622",0,0,1.58453692985689,0
"CM002236.1.1283562.1284354",0,0,2.12504896608697,0
"CM002236.1.1284305.1287607",0,0,2.05858807767191,1.34923526152696
"CM002236.1.1288053.1290439",0,0,1.53096084653401,1.76749870189524
"CM002236.1.1290548.1292457",0,0,1.43557122354067,1.47673204797105
"CM002236.1.1294507.1296535",0,0,1.33428103196186,1.58639994123722
"CM002236.1.1296573.1298202",1.35847020388077,0,1.81834614222314,1.85637302368815
"CM002236.1.1298091.1299820",0,0,1.36889963216415,1.91630542429489
"CM002236.1.1304585.1306943",0,0,2.86916832896311,1.3633113482208
"CM002236.1.1308053.1309774",0,0,2.32943650363251,1.09003616513537
"CM002236.1.1310239.1311202",0,0,1.82738548587113,1.72811788346498
"CM002236.1.1312437.1316433",0,0,2.64378211498181,1.3112293244311
"CM002236.1.1331257.1334470",1.04379514601002,0,2.86135427889568,1.28379954558114
"CM002236.1.1353672.1357751",0,0,0,1.36185354680786
"CM002236.1.1358331.1361252",0,0,1.08005419529736,1.4524115115676
"CM002236.1.1362276.1362797",0,0,0,1.55393472294613
"CM002236.1.1365669.1368722",0,0,1.27117380231423,1.31267879027134
"CM002236.1.1369549.1371000",0,0,3.19455476280793,1.60017091859306
"CM002236.1.1373702.1376146",0,0,2.99743138091609,1.3627578805285
"CM002236.1.1376741.1376813",0,0,3.81593644219399,2.99851120179654
"CM002236.1.1383039.1386083",0,0,1.72239310850973,1.40431452175391
"CM002236.1.1388104.1389128",0,0,1.42373771741146,1.92164156914008
"CM002236.1.1393133.1395776",0,0,1.29179016516668,1.51917674897833
"CM002236.1.1396136.1397969",0,0,2.13370177198626,1.558603453029
"CM002236.1.1398924.1408098",0,0,1.14382811145908,1.51896057726256
"CM002236.1.1408692.1413986",0,0,0.880441276359337,1.58805104301679
"CM002236.1.1422872.1424040",0,0,1.39855788148032,1.8070953596939
"CM002236.1.1427428.1427674",0,0,0,1.53646807511878
"CM002236.1.1429650.1430693",0,0,1.18278691760536,1.70734078489527
"CM002236.1.1431810.1432828",0,0,0,1.91706396208336
"CM002236.1.1437772.1439501",0,0,1.08634700930639,1.31597789428332
"CM002236.1.1439826.1443859",0,0,0.972234055268925,1.47877551536446
"CM002236.1.1444408.1447511",0,0,0,1.25397530529673
"CM002236.1.1447739.1450101",0,0,0,1.25974260913626
"CM002236.1.1450890.1453703",0,0,0,1.20772547420088
"CM002236.1.1454680.1457939",0,0,1.07575691025455,1.6653252792364
"CM002236.1.1458938.1460486",0,0,0,1.2980956443498
"CM002236.1.1462795.1463885",0,0,0,1.20594313636645
"CM002236.1.1464482.1467285",0,0,0,1.55503573251263
"CM002236.1.1467489.1470001",0,0,0,1.63638454443572
"CM002236.1.1470136.1474086",0,0,0,1.41594682145179
"CM002236.1.1474023.1480845",0,0,0,1.63480706737958
"CM002236.1.1481603.1483771",0,0,0,1.69155434878833
"CM002236.1.1482502.1484761",0,0,0,1.618824554864
"CM002236.1.1485050.1487679",0,0,1.02128880327465,1.33041553103463
"CM002236.1.1488130.1491767",0,0,0,1.46024095352124
"CM002236.1.1491849.1493467",0,0,0,1.91327987722991
"CM002236.1.1493862.1497088",0,0,0,1.17453998795118
"CM002236.1.1498417.1499287",0,0,0,1.6850099990048
"CM002236.1.1500610.1502061",0,0,1.33719801522563,1.57785626327649
"CM002236.1.1502328.1504735",0,0,0,1.36494761109308
"CM002236.1.1505685.1508350",0,0,0,1.63908049446751
"CM002236.1.1509112.1511198",0,0,0,1.38736363092821
"CM002236.1.1511065.1516877",0,0,0,1.30150363561862
"CM002236.1.1519310.1521830",0,0,1.0425870402146,1.64220465930808
"CM002236.1.1522370.1524619",0,0,0,1.65456419537359
"CM002236.1.1524544.1526538",0,0,0,1.47336421178773
"CM002236.1.1526759.1531289",0,0,0,1.61559181582833
"CM002236.1.1531968.1539067",0,0,0,1.4848213328634
"CM002236.1.1539598.1542181",0,0,0,1.48087581644528
"CM002236.1.1543428.1548853",0,0,0,1.60766296560482
"CM002236.1.1550128.1550221",0,0,0,2.63595507361196
"CM002236.1.1551033.1556590",0,0,0,1.31450533735114
"CM002236.1.1559714.1564953",0,0,0,1.52048919748325
"CM002236.1.1570280.1573326",0,0,0,1.58000057485975
"CM002236.1.1574296.1576855",0,0,0,1.67157588825438
"CM002236.1.1577096.1579064",0,0,0,1.56376652632959
"CM002236.1.1579425.1579538",0,0,0,0
"CM002236.1.1580446.1582733",0,0,0,1.73510993810282
"CM002236.1.1585577.1587620",0,0,0,1.56837889974031
"CM002236.1.1587861.1589691",0,0,0,1.84396622037082
"CM002236.1.1591137.1593827",0,0,0,1.64637216086051
"CM002236.1.1594028.1595080",0,0,0,1.32560552432839
"CM002236.1.1597094.1598324",0,0,0,1.54533374329195
"CM002236.1.1599196.1599267",0,0,0,0
"CM002236.1.1600190.1607696",0,0,0,1.26485249176479
"CM002236.1.1608042.1609879",0,0,0,1.56674031595698
"CM002236.1.1611868.1615028",0,0,0,1.70002046532911
"CM002236.1.1615157.1618412",0,0,0,1.36717518639731
"CM002236.1.1619716.1622826",0,0,0,1.3618649972918
"CM002236.1.1623362.1626629",0,0,0,1.57674907108673
"CM002236.1.1627024.1628920",0,0,0,1.56288558335032
"CM002236.1.1629031.1630347",0,0,0,1.69473684477028
"CM002236.1.1630457.1632188",0,0,0,1.17092556050838
"CM002236.1.1632188.1633702",0,0,0,1.6791246457205
"CM002236.1.1634630.1637672",0,0,0,1.14269171012271
"CM002236.1.1637658.1639748",0,0,0,1.76292437757111
"CM002236.1.1640001.1642222",0,0,0,1.47882797748351
"CM002236.1.1642516.1645081",0,0,0,1.25701175807564
"CM002236.1.1647683.1650672",0,0,0,1.64767664241156
"CM002236.1.1650819.1651386",0,0,0,1.91765034473591
"CM002236.1.1651490.1655292",0,0,0,1.3686193509942
"CM002236.1.1657833.1659835",0,0,0,1.45699727656091
"CM002236.1.1660521.1661793",0,0,0,1.38917266493922
"CM002236.1.1663001.1665672",0,0,0,1.38527174402964
"CM002236.1.1665462.1666966",0,0,1.37413681208818,1.58561156606709
"CM002236.1.1667608.1671392",0,0,1.00108444525945,1.61679937187736
"CM002236.1.1671706.1673426",0,0,0,1.62583588421239
"CM002236.1.1673394.1675076",0,0,0,1.8348057886098
"CM002236.1.1675353.1679439",0,0,0,1.08755816349012
