"","logFC_WT","logFC_cac1","logFC_cac2","logFC_cac3","logFC_set7"
"CM002240.1.6428124.6429262",0,0,0,0,0
"CM002240.1.6431521.6433447",0,0,0,0,0
"CM002240.1.6435236.6435860",-1.33698057853395,-1.09174051917243,-0.996471547420238,0,-1.64255951980596
"CM002241.1.1304.3239",0,0,0,0.665387329114942,0
"CM002241.1.3548.4482",0,0,0,1.03662830015752,1.28837649592339
"CM002241.1.17852.19938",0,0,0,0,0
"CM002241.1.20385.21842",0,0.963619435827744,0.866879102673105,0.860872862723802,1.05162948762734
"CM002241.1.24457.25894",0,0,0,0,0
"CM002241.1.26615.28474",0,0,0,0,0
"CM002241.1.29374.30141",0,0,0,0,0.924359646818524
"CM002241.1.37286.39731",0,0.853545370261855,0,0,0
"CM002241.1.48619.49910",0,0,0,0,0
"CM002241.1.121812.128184",0,0,0,0,0
"CM002241.1.128968.130900",0,0,0,0,0
"CM002241.1.142123.144802",0,0,0,0,0
"CM002241.1.145092.145529",0,0,0,0,0
