"order_idx","gene","cluster","K27_WT","K27_cac1","K27_ash1","K36_WT","K36_cac1","K36_set7","RNA_cac-1","RNA_set-7","RNA_ash-1"
113,"NCU07105","K27 lost only",3.76558320976843,2.42647237139156,0.396673664341653,1.40419407611195,1.24065095100647,1.51033552040727,-0.151622195218972,-0.652944356140988,1.45751090750095
114,"NCU07647","K27 lost only",4.17142466892994,2.40793389774469,3.22874880033798,1.32238477802687,0.792968563685757,1.59901237619733,1.5,-0.5,-0.5
115,"NCU04875","K27 lost only",3.82596521356533,2.40663256713959,3.02365539913062,0.942148279294358,0.583113107794222,1.35218475207543,1.5,-0.5,-0.5
116,"NCU07104","K27 lost only",3.64409616098473,2.3717495157139,0.400326169982846,1.48838233689696,1.2398268766501,1.410339739464,1.36760080111873,-0.746333244156415,0.1250656871941
117,"NCU08915","K27 lost only",3.72902031384733,2.27403859315535,2.42208879063283,1.21974149599177,1.00684707628963,1.4219840670668,0.790649846287899,-0.773610768408984,0.933885372571275
118,"NCU08570","K27 lost only",2.44936356740592,2.26652240777661,0.849289873389426,1.1633669671947,1.14799350175975,0.836795040702306,-1.01273794687632,0.714725596254008,0.991361056716366
119,"NCU07623","K27 lost only",3.96687595018493,2.26618381152531,2.94131651000243,1.28300101983269,0.800400394781874,1.41563110779707,0.691271623856517,1.00992715679485,-0.684539108538901
120,"NCU10502","K27 lost only",3.6934655967755,2.25181158066255,3.04177686899108,1.37622133530329,1.20826837969107,1.75388040535904,1.0530111891311,-0.683983306858443,0.638663889759389
121,"NCU10644","K27 lost only",4.07230858190818,2.22236937349713,3.45205135113419,1.16023042835848,0.63581141234997,1.37278071122542,0.926279211562751,-0.579682492816319,0.761022352969728
122,"NCU04876","K27 lost only",3.83620073231533,2.09241239591665,3.24963914612454,1.37936091435444,0.795675658874543,1.53207867225515,1.5,-0.5,-0.5
123,"NCU04877","K27 lost only",3.97284712511635,2.07623241080894,3.55384896257349,1.49798425206694,0.847936885500661,1.3358152910593,1.35325273382884,-0.756118682878393,0.158984631927948
124,"NCU07109","K27 lost only",2.99039936222463,2.02729335631647,1.67571882472557,0.620615603442969,0.434209582186841,0.415477533870747,1.18751923518186,0.450106964655173,-0.970951197128998
